-87,19,76,115,0,0,62,0,134,0,70,0,20,0,0,0,0,0,4005,0,91,0,-8683,110,27,0,
-87,19,85,130,0,0,54,0,142,0,72,0,20,0,0,0,0,0,4005,0,91,0,-9870,108,27,0,
-87,19,85,140,0,0,48,0,146,0,64,0,20,0,0,0,0,0,4005,0,91,0,-10627,108,27,0,
-87,19,76,145,0,0,60,0,122,0,66,0,20,0,0,0,0,0,4005,0,91,0,-10955,108,27,0,
-87,19,85,150,0,0,62,0,132,0,68,0,20,0,0,0,0,0,4005,0,91,0,-11383,106,27,0,
-87,19,85,155,0,0,56,0,144,0,68,0,20,0,0,0,0,0,4005,0,91,0,-11812,108,27,0,
-87,17,85,65,0,0,70,0,136,0,72,0,18,0,0,0,0,0,4005,0,91,0,-4797,112,27,0,
-87,17,85,85,0,0,66,0,146,0,70,0,18,0,0,0,0,0,4005,0,91,0,-6415,112,27,0,
-87,18,76,90,0,0,56,0,134,0,74,0,18,0,0,0,0,0,4005,0,91,0,-6744,114,27,0,
-87,18,67,95,0,0,58,0,152,0,68,0,18,0,0,0,0,0,4005,0,91,0,-7173,112,27,0,
-87,18,85,100,0,0,52,0,122,0,66,0,18,0,0,0,0,0,4005,0,91,0,-7502,112,27,0,
-87,18,85,105,0,0,54,0,146,0,62,0,18,0,0,0,0,0,4005,0,91,0,-7932,110,27,0,
-87,18,85,125,0,0,54,0,146,0,70,0,18,0,0,0,0,0,4005,0,91,0,-9448,110,27,0,
-87,18,85,150,0,0,66,0,144,0,60,0,18,0,0,0,0,0,4005,0,91,0,-11393,112,27,0,
-87,18,85,155,0,0,48,0,124,0,66,0,18,0,0,0,0,0,4005,0,91,0,-11722,110,27,0,
-87,18,85,160,0,0,52,0,146,0,62,0,18,0,0,0,0,0,4005,0,91,0,-12151,108,27,0,
-87,18,85,165,0,0,60,0,134,0,72,0,18,0,0,0,0,0,4005,0,92,0,-12480,112,27,0,
-87,18,85,170,0,0,60,0,144,0,70,0,18,0,0,0,0,0,4005,0,92,0,-12908,112,27,0,
-87,18,85,175,0,0,78,0,144,0,70,0,18,0,0,0,0,0,4005,0,91,0,-13337,110,27,0,
-87,18,67,180,0,0,48,0,144,0,60,0,18,0,0,0,0,0,4005,0,91,0,-13666,112,27,0,
-87,18,85,185,0,0,72,0,140,0,64,0,18,0,0,0,0,0,4005,0,91,0,-14094,112,27,0,
-87,18,76,190,0,0,58,0,144,0,70,0,19,0,0,0,0,0,4005,0,91,0,-14422,110,27,0,
-87,18,85,195,0,0,78,0,144,0,68,0,19,0,0,0,0,0,4005,0,91,0,-14852,108,27,0,
-87,18,85,200,0,0,56,0,142,0,74,0,19,0,0,0,0,0,4005,0,91,0,-15181,110,27,0,
-87,19,85,205,0,0,66,0,142,0,58,0,19,0,0,0,0,0,4005,0,91,0,-15609,108,27,0,
-87,18,85,210,0,0,52,0,134,0,66,0,19,0,0,0,0,0,4005,0,91,0,-15938,112,27,0,
-87,18,85,215,0,0,64,0,146,0,64,0,19,0,0,0,0,0,4005,0,91,0,-16367,110,27,0,
-87,19,76,220,0,0,58,0,132,0,72,0,19,0,0,0,0,0,4005,0,91,0,-16796,112,27,0,
-87,19,85,225,0,0,58,0,148,0,68,0,19,0,0,0,0,0,4005,0,91,0,-17125,112,27,0,
-87,19,76,260,0,0,70,0,142,0,60,0,19,0,0,0,0,0,4005,0,91,0,-19827,112,27,0,
-87,19,85,270,0,0,66,0,146,0,70,0,19,0,0,0,0,0,4005,0,91,0,-20685,110,27,0,
-87,19,85,275,0,0,54,0,132,0,72,0,19,0,0,0,0,0,4005,0,91,0,-21013,114,27,0,
-87,19,85,280,0,0,56,0,148,0,68,0,19,0,0,0,0,0,4005,0,91,0,-21442,112,27,0,
-87,19,85,285,0,0,50,0,118,0,64,0,19,0,0,0,0,0,4005,0,91,0,-21771,112,27,0,
-87,19,76,305,0,0,76,0,140,0,68,0,19,0,0,0,0,0,4005,0,91,0,-23388,112,27,0,
-87,19,85,315,0,0,68,0,138,0,58,0,19,0,0,0,0,0,4005,0,91,0,-24147,110,27,0,
-87,19,67,320,0,0,56,0,144,0,68,0,19,0,0,0,0,0,4005,0,91,0,-24476,112,27,0,
-87,19,85,325,0,0,72,0,144,0,68,0,19,0,0,0,0,0,4005,0,91,0,-24905,112,27,0,
-87,19,76,330,0,0,54,0,132,0,74,0,19,0,0,0,0,0,4005,0,91,0,-25234,112,27,0,
-87,19,85,335,0,0,66,0,142,0,58,0,19,0,0,0,0,0,4005,0,91,0,-25663,108,27,0,
-87,19,85,340,0,0,48,0,124,0,64,0,19,0,0,0,0,0,4000,0,91,0,-25992,108,27,0,
-87,19,85,345,0,0,52,0,144,0,60,0,19,0,0,0,0,0,4005,0,91,0,-26420,110,27,0,
-86,19,76,355,0,0,58,0,144,0,68,0,19,0,0,0,0,0,4005,0,91,0,-27178,112,27,0,
-87,19,85,365,0,0,50,0,146,0,58,0,19,0,0,0,0,0,4005,0,91,0,-27936,112,27,0,
-87,19,76,370,0,0,72,0,140,0,64,0,19,0,0,0,0,0,4005,0,91,0,-28364,110,27,0,
-87,19,76,375,0,0,56,0,146,0,70,0,19,0,0,0,0,0,4005,0,91,0,-28693,110,27,0,
-87,19,85,380,0,0,78,0,146,0,68,0,19,0,0,0,0,0,4005,0,91,0,-29121,112,27,0,
-87,19,85,390,0,0,66,0,142,0,58,0,19,0,0,0,0,0,4005,0,92,0,-29880,108,27,0,
-87,19,85,400,0,0,64,0,142,0,64,0,19,0,0,0,0,0,4005,0,92,0,-30637,110,27,0,
-87,19,85,410,0,0,56,0,148,0,66,0,19,0,0,0,0,0,4005,0,91,0,-31395,112,27,0,
-87,19,67,415,0,0,74,0,144,0,66,0,19,0,0,0,0,0,4005,0,91,0,-31824,112,27,0,
-87,19,85,420,0,0,48,0,144,0,58,0,19,0,0,0,0,0,4005,0,91,0,-32152,110,27,0,
-87,19,76,425,0,0,72,0,134,0,66,0,19,0,0,0,0,0,4005,0,91,0,-32581,108,27,0,
-86,19,76,440,0,0,54,0,142,0,68,0,19,0,0,0,0,0,4005,0,92,0,-33767,114,27,0,
-87,19,85,450,0,0,54,0,134,0,66,0,19,0,0,0,0,0,4005,0,91,0,-34524,110,27,0,
-87,19,85,455,0,0,64,0,144,0,68,0,19,0,0,0,0,0,4005,0,91,0,-34952,112,27,0,
-87,19,85,460,0,0,54,0,132,0,72,0,19,0,0,0,0,0,4000,0,91,0,-35282,108,27,0,
-87,19,76,465,0,0,56,0,148,0,68,0,19,0,0,0,0,0,4005,0,91,0,-35711,114,27,0,
-87,19,85,480,0,0,72,0,136,0,66,0,19,0,0,0,0,0,4005,0,91,0,-36899,110,27,0,
-87,19,85,485,0,0,58,0,146,0,70,0,19,0,0,0,0,0,4000,0,91,0,-37227,108,27,0,
-87,19,85,490,0,0,76,0,142,0,70,0,19,0,0,0,0,0,4005,0,91,0,-37656,112,27,0,
-87,20,85,495,0,0,54,0,144,0,68,0,19,0,0,0,0,0,4005,0,91,0,-37984,112,27,0,
-87,19,76,500,0,0,70,0,140,0,62,0,19,0,0,0,0,0,4005,0,92,0,-38413,110,27,0,
-87,20,85,510,0,0,70,0,146,0,68,0,19,0,0,0,0,0,4005,0,91,0,-39170,112,27,0,
-87,19,85,515,0,0,54,0,132,0,72,0,19,0,0,0,0,0,4005,0,91,0,-39499,112,27,0,
-87,19,76,520,0,0,66,0,142,0,58,0,19,0,0,0,0,0,4005,0,92,0,-39928,112,27,0,
-87,19,85,525,0,0,68,0,122,0,60,0,19,0,0,0,0,0,4005,0,91,0,-40357,108,27,0,
-87,20,85,535,0,0,72,0,134,0,68,0,19,0,0,0,0,0,4005,0,91,0,-41114,110,27,0,
-87,19,85,540,0,0,58,0,144,0,68,0,19,0,0,0,0,0,4005,0,91,0,-41442,112,27,0,
-87,19,85,545,0,0,76,0,140,0,68,0,19,0,0,0,0,0,4005,0,91,0,-41871,110,27,0,
-87,20,85,555,0,0,72,0,136,0,64,0,19,0,0,0,0,0,4005,0,91,0,-42628,112,27,0,
-87,19,85,560,0,0,56,0,144,0,70,0,19,0,0,0,0,0,4000,0,91,0,-42956,110,27,0,
-87,19,85,565,0,0,76,0,142,0,66,0,19,0,0,0,0,0,4005,0,91,0,-43385,108,27,0,
-87,19,85,570,0,0,56,0,138,0,72,0,19,0,0,0,0,0,4000,0,91,0,-43714,112,27,0,
-87,19,85,575,0,0,66,0,142,0,56,0,19,0,0,0,0,0,4005,0,91,0,-44143,108,27,0,
-87,20,85,580,0,0,52,0,132,0,66,0,19,0,0,0,0,0,4005,0,91,0,-44472,110,27,0,
-87,19,76,585,0,0,64,0,142,0,64,0,19,0,0,0,0,0,4000,0,91,0,-44902,110,27,0,
-87,20,85,590,0,0,70,0,132,0,66,0,19,0,0,0,0,0,4005,0,91,0,-45331,112,27,0,
