-87,27,76,205,0,0,70,0,126,0,68,0,0,0,0,0,0,0,4042,0,91,0,-19617,116,28,0,
-87,27,85,210,0,0,62,0,142,0,68,0,0,0,0,0,0,0,4042,0,91,0,-20056,110,28,0,
-87,27,76,215,0,0,74,0,128,0,64,0,0,0,0,0,0,0,4042,0,91,0,-20588,112,28,0,
-87,27,85,220,0,0,54,0,146,0,66,0,0,0,0,0,0,0,4042,0,91,0,-21119,114,28,0,
-87,27,85,225,0,0,70,0,136,0,64,0,0,0,0,0,0,0,4042,0,91,0,-21550,114,28,0,
-87,27,85,230,0,0,52,0,140,0,62,0,0,0,0,0,0,0,4042,0,91,0,-22082,112,28,0,
-87,27,76,235,0,0,72,0,128,0,62,0,0,0,0,0,0,0,4042,0,91,0,-22518,114,28,0,
-87,27,67,240,0,0,58,0,142,0,70,0,0,0,0,0,0,0,4042,0,91,0,-23049,112,28,0,
-86,27,58,245,0,0,64,0,142,0,68,0,0,0,0,0,0,0,4042,0,91,0,-23580,112,28,0,
-87,27,85,250,0,0,76,0,130,0,64,0,0,0,0,0,0,0,4042,0,91,0,-24014,114,28,0,
-87,27,76,255,0,0,56,0,144,0,64,0,0,0,0,0,0,0,4042,0,91,0,-24545,112,28,0,
-87,27,85,260,0,0,72,0,138,0,64,0,0,0,0,0,0,0,4042,0,91,0,-24979,114,28,0,
-87,27,85,265,0,0,54,0,142,0,64,0,0,0,0,0,0,0,4042,0,91,0,-25513,114,28,0,
-87,27,85,270,0,0,72,0,128,0,62,0,0,0,0,0,0,0,4042,0,91,0,-26045,114,28,0,
-87,27,76,275,0,0,58,0,142,0,70,0,0,0,0,0,0,0,4042,0,91,0,-26477,110,28,0,
-87,27,76,280,0,0,64,0,142,0,66,0,0,0,0,0,0,0,4042,0,91,0,-27009,114,28,0,
-87,27,85,285,0,0,54,0,140,0,68,0,0,0,0,0,0,0,4042,0,91,0,-27440,114,28,0,
-87,27,85,290,0,0,56,0,146,0,66,0,0,0,0,0,0,0,4042,0,91,0,-27974,114,28,0,
-87,27,85,295,0,0,48,0,120,0,66,0,0,0,0,0,0,0,4042,0,91,0,-28407,114,28,0,
-86,27,76,300,0,0,54,0,142,0,64,0,0,0,0,0,0,0,4042,0,91,0,-28938,114,28,0,
-87,27,85,305,0,0,60,0,126,0,70,0,0,0,0,0,0,0,4042,0,91,0,-29369,114,28,0,
-87,27,85,310,0,0,58,0,144,0,70,0,0,0,0,0,0,0,4042,0,91,0,-29905,112,28,0,
-87,27,85,315,0,0,62,0,142,0,68,0,0,0,0,0,0,0,4042,0,91,0,-30439,110,28,0,
-87,27,76,320,0,0,54,0,138,0,68,0,0,0,0,0,0,0,4042,0,91,0,-30874,114,28,0,
-87,27,85,325,0,0,54,0,146,0,66,0,0,0,0,0,0,0,4042,0,91,0,-31405,114,28,0,
-87,27,85,330,0,0,46,0,122,0,66,0,0,0,0,0,0,0,4042,0,91,0,-31836,116,28,0,
-87,28,85,335,0,0,54,0,144,0,64,0,0,0,0,0,0,0,4042,0,91,0,-32369,112,28,0,
-87,27,85,340,0,0,60,0,124,0,70,0,0,0,0,0,0,0,4042,0,91,0,-32800,114,28,0,
-87,27,76,345,0,0,58,0,142,0,70,0,0,0,0,0,0,0,4042,0,91,0,-33333,112,28,0,
-87,28,85,350,0,0,68,0,130,0,66,0,0,0,0,0,0,0,4042,0,91,0,-33769,112,28,0,
-87,27,85,355,0,0,54,0,140,0,68,0,0,0,0,0,0,0,4042,0,91,0,-34300,114,28,0,
-87,27,76,360,0,0,66,0,116,0,58,0,0,0,0,0,0,0,4042,0,91,0,-34731,112,28,0,
-87,27,85,365,0,0,46,0,122,0,66,0,0,0,0,0,0,0,4042,0,91,0,-35264,116,28,0,
-87,28,85,370,0,0,52,0,140,0,64,0,0,0,0,0,0,0,4042,0,91,0,-35795,114,28,0,
-87,28,85,375,0,0,60,0,124,0,70,0,0,0,0,0,0,0,4042,0,91,0,-36228,114,28,0,
-87,27,85,380,0,0,60,0,140,0,70,0,0,0,0,0,0,0,4042,0,91,0,-36759,112,28,0,
-87,27,85,385,0,0,68,0,128,0,64,0,0,0,0,0,0,0,4042,0,91,0,-37190,114,28,0,
-87,27,85,390,0,0,54,0,138,0,68,0,0,0,0,0,0,0,4042,0,91,0,-37721,114,28,0,
7423,76,-117,1,0,64,0,29696,0,14848,0,0,0,0,0,0,0,-54,15,23296,0,-13,1895825258,7168,0,192,
-87,28,85,400,0,0,46,0,120,0,66,0,0,0,0,0,0,0,4042,0,91,0,-38690,116,28,0,
-87,27,85,405,0,0,70,0,130,0,64,0,0,0,0,0,0,0,4042,0,91,0,-39226,110,28,0,
-87,28,85,415,0,0,76,0,136,0,66,0,0,0,0,0,0,0,4042,0,91,0,-40190,114,28,0,
-87,27,85,420,0,0,66,0,128,0,66,0,0,0,0,0,0,0,4042,0,91,0,-40623,112,28,0,
-87,28,85,425,0,0,70,0,140,0,58,0,0,0,0,0,0,0,4042,0,91,0,-41154,114,28,0,
-87,28,85,430,0,0,66,0,118,0,58,0,0,0,0,0,0,0,4042,0,91,0,-41685,112,28,0,
-87,28,76,435,0,0,46,0,122,0,66,0,0,0,0,0,0,0,4042,0,91,0,-42123,116,28,0,
-87,28,85,440,0,0,70,0,128,0,64,0,0,0,0,0,0,0,4042,0,91,0,-42656,114,28,0,
-87,27,85,445,0,0,60,0,124,0,68,0,0,0,0,0,0,0,4042,0,91,0,-43087,112,28,0,
-86,28,85,450,0,0,76,0,138,0,66,0,0,0,0,0,0,0,4042,0,91,0,-43618,114,28,0,
-87,28,76,455,0,0,68,0,128,0,64,0,0,0,0,0,0,0,4042,0,91,0,-44149,114,28,0,
-87,28,76,460,0,0,70,0,138,0,58,0,0,0,0,0,0,0,4042,0,91,0,-44585,114,28,0,
-87,28,85,465,0,0,64,0,116,0,58,0,0,0,0,0,0,0,4042,0,91,0,-45118,114,28,0,
-87,28,85,470,0,0,62,0,140,0,58,0,0,0,0,0,0,0,4042,0,91,0,-45550,114,28,0,
-87,28,85,475,0,0,72,0,128,0,64,0,0,0,0,0,0,0,4042,0,91,0,-46082,110,28,0,
-87,28,85,480,0,0,58,0,142,0,66,0,0,0,0,0,0,0,4042,0,91,0,-46516,114,28,0,
-87,28,85,490,0,0,56,0,142,0,70,0,0,0,0,0,0,0,4042,0,91,0,-47484,116,28,0,
-87,28,85,495,0,0,70,0,138,0,58,0,0,0,0,0,0,0,4042,0,91,0,-48015,112,28,0,
-87,28,76,500,0,0,64,0,118,0,58,0,0,0,0,0,0,0,4042,0,91,0,-48549,112,28,0,
-87,27,85,505,0,0,64,0,142,0,58,0,0,0,0,0,0,0,4042,0,91,0,-48980,114,28,0,
-87,27,85,510,0,0,72,0,130,0,62,0,0,0,0,0,0,0,4042,0,91,0,-49511,110,28,0,
-86,28,85,515,0,0,58,0,144,0,66,0,0,0,0,0,0,0,4042,0,91,0,-49945,114,28,0,
-87,28,85,520,0,0,78,0,138,0,66,0,0,0,0,0,0,0,4042,0,91,0,-50479,114,28,0,
-87,28,85,525,0,0,56,0,142,0,70,0,0,0,0,0,0,0,4042,0,91,0,-50910,116,28,0,
-87,28,85,530,0,0,72,0,140,0,58,0,0,0,0,0,0,0,4042,0,91,0,-51441,112,28,0,
-87,28,85,535,0,0,48,0,130,0,58,0,0,0,0,0,0,0,4042,0,91,0,-51871,114,28,0,
-87,27,85,540,0,0,64,0,144,0,60,0,0,0,0,0,0,0,4042,0,91,0,-52402,112,28,0,
-87,27,85,545,0,0,58,0,126,0,70,0,0,0,0,0,0,0,4042,0,91,0,-52838,112,28,0,
-87,28,85,550,0,0,58,0,140,0,68,0,0,0,0,0,0,0,4042,0,91,0,-53369,112,28,0,
-87,27,76,555,0,0,66,0,130,0,68,0,0,0,0,0,0,0,4042,0,91,0,-53800,112,28,0,
-87,28,85,560,0,0,56,0,142,0,70,0,0,0,0,0,0,0,4042,0,91,0,-54331,116,28,0,
-87,28,85,565,0,0,72,0,138,0,58,0,0,0,0,0,0,0,4042,0,91,0,-54866,114,28,0,
-87,28,85,575,0,0,64,0,142,0,58,0,0,0,0,0,0,0,4042,0,91,0,-55830,112,28,0,
-87,28,76,580,0,0,58,0,126,0,70,0,0,0,0,0,0,0,4042,0,91,0,-56264,114,28,0,
-87,28,85,585,0,0,58,0,142,0,66,0,0,0,0,0,0,0,4042,0,91,0,-56800,114,28,0,
-87,28,85,590,0,0,66,0,130,0,68,0,0,0,0,0,0,0,4042,0,91,0,-57334,110,28,0,
-87,28,85,595,0,0,56,0,142,0,70,0,0,0,0,0,0,0,4042,0,91,0,-57767,114,28,0,
-87,28,85,600,0,0,56,0,116,0,64,0,0,0,0,0,0,0,4042,0,91,0,-58301,116,28,0,
-87,28,76,605,0,0,48,0,130,0,58,0,0,0,0,0,0,0,4042,0,91,0,-58737,112,28,0,
-86,28,85,610,0,0,70,0,126,0,68,0,0,0,0,0,0,0,4042,0,91,0,-59272,116,28,0,
-87,28,85,615,0,0,58,0,126,0,68,0,0,0,0,0,0,0,4042,0,91,0,-59803,112,28,0,
-86,28,67,620,0,0,74,0,130,0,64,0,0,0,0,0,0,0,4042,0,91,0,-60233,112,28,0,
-87,28,76,625,0,0,66,0,130,0,68,0,0,0,0,0,0,0,4042,0,91,0,-60763,116,28,0,
-87,28,76,630,0,0,56,0,142,0,70,0,0,0,0,0,0,0,4042,0,91,0,-61194,116,28,0,
-87,28,85,635,0,0,56,0,116,0,64,0,0,0,0,0,0,0,4042,0,91,0,-61724,110,28,0,
-87,27,85,640,0,0,48,0,130,0,58,0,0,0,0,0,0,0,4042,0,91,0,-62255,114,28,0,
-87,28,85,645,0,0,70,0,128,0,68,0,0,0,0,0,0,0,4042,0,91,0,-62686,116,28,0,
-87,28,85,650,0,0,56,0,126,0,70,0,0,0,0,0,0,0,4042,0,91,0,-63219,114,28,0,
-87,27,85,655,0,0,74,0,130,0,64,0,0,0,0,0,0,0,4042,0,91,0,-63653,112,28,0,
-87,28,76,660,0,0,68,0,130,0,70,0,0,0,0,0,0,0,4042,0,91,0,-64187,112,28,0,
-87,28,76,665,0,0,68,0,136,0,64,0,0,0,0,0,0,0,4042,0,91,0,-64618,114,28,0,
-87,28,85,670,0,0,58,0,118,0,64,0,0,0,0,0,0,0,4042,0,91,0,-65149,110,28,0,
-87,28,76,675,0,0,72,0,128,0,60,0,0,0,0,0,0,0,4042,0,91,0,-65580,114,28,0,
-87,28,76,680,0,0,70,0,128,0,70,0,0,0,0,0,0,0,4042,0,91,0,-66115,116,28,0,
-87,28,85,685,0,0,62,0,142,0,68,0,0,0,0,0,0,0,4042,0,91,0,-66549,112,28,0,
-87,28,85,690,0,0,74,0,128,0,64,0,0,0,0,0,0,0,4042,0,91,0,-67085,114,28,0,
-87,28,85,695,0,0,54,0,144,0,66,0,0,0,0,0,0,0,4042,0,91,0,-67518,116,28,0,
-87,28,76,700,0,0,70,0,138,0,62,0,0,0,0,0,0,0,4042,0,91,0,-68054,114,28,0,
-87,28,85,705,0,0,58,0,118,0,64,0,0,0,0,0,0,0,4042,0,91,0,-68587,112,28,0,
-87,28,85,710,0,0,72,0,128,0,62,0,0,0,0,0,0,0,4037,0,91,0,-69020,114,28,0,
-87,27,85,715,0,0,70,0,126,0,68,0,0,0,0,0,0,0,4042,0,91,0,-69553,116,28,0,
-29460,34,-80,285645728,139,107,59838,48492,9810,47468,46893,16408,-113,-103,79,-23,-28,-122,987,8092,27259,15,946805247,63517,2,7,
-87,28,76,720,0,0,62,0,142,0,68,0,0,0,0,0,0,0,4042,0,91,0,-69989,110,28,0,
-87,28,85,725,0,0,74,0,130,0,64,0,0,0,0,0,0,0,4037,0,91,0,-70522,114,28,0,
-87,28,85,730,0,0,56,0,146,0,66,0,0,0,0,0,0,0,4037,0,91,0,-70955,116,28,0,
-87,27,76,735,0,0,70,0,138,0,64,0,0,0,0,0,0,0,4042,0,91,0,-71486,114,28,0,
-87,28,85,740,0,0,52,0,142,0,64,0,0,0,0,0,0,0,4042,0,91,0,-71917,114,28,0,
-87,28,85,745,0,0,72,0,128,0,62,0,0,0,0,0,0,0,4037,0,91,0,-72456,114,28,0,
-87,28,85,750,0,0,58,0,142,0,70,0,0,0,0,0,0,0,4037,0,91,0,-72989,112,28,0,
-87,28,85,755,0,0,62,0,142,0,66,0,0,0,0,0,0,0,4042,0,91,0,-73420,110,28,0,
-87,28,85,760,0,0,52,0,138,0,68,0,0,0,0,0,0,0,4042,0,91,0,-73950,116,28,0,
-87,28,76,765,0,0,54,0,146,0,66,0,0,0,0,0,0,0,4042,0,91,0,-74386,114,28,0,
-86,28,85,770,0,0,70,0,138,0,64,0,0,0,0,0,0,0,4042,0,91,0,-74917,114,28,0,
-87,28,85,775,0,0,52,0,142,0,64,0,0,0,0,0,0,0,4042,0,91,0,-75450,114,28,0,
-87,28,85,780,0,0,72,0,128,0,62,0,0,0,0,0,0,0,4037,0,91,0,-75881,114,28,0,
-87,28,76,785,0,0,58,0,142,0,70,0,0,0,0,0,0,0,4042,0,91,0,-76412,116,28,0,
